AuthorId,PaperIds
838975,728030 980372 812538 557132 1227329 1152271 1279555 1733867 2022303 150624 734437 938378 1426061 124845 1560952
1117513,1097251 1039183 854623 872794 692712 1741636
429388,736869 1364499 1942446 1178654 963261 69235 2120717 511712 853795 1759283 669769 1641389 5238 2224723 1190082 1058774 274387 1983185 1553412
1412430,829881 18349 364570 1347046
1322322,324286 324286 272110 272110 1287247 1287247 175756 175756 1865780 1865780 1871641 1871641 420949 420949 38112 38112 504276 504276 1699318 1699318 124865 124865 1339388 1339388 983783 983783 55908 55908 934938 934938 1196583 1196583 1105548 1105548 825821 825821 1559107 1559107 691761 691761 304999 304999 692882 692882 143379 2248013 2248013 612548 612548 585385
1248595,1035152 161068 1304640 331974 1778697 882049 847544 640576 144783
2288980,435405 278081 2046044 812615 742783 66541 755786 404002 2070042 912724 2182384 991843 2225367 1444067 369022 617996 1793133 975861 471816 242386 955867 223408 2222024 1485167 1233455 117812 1763634 727498 628454 2005032 875491 1694302 351113 1335759 1911225 1072022 1982151 1685391 1768894 146700 706071 838649 220056 1815693 1059844 768499 1205896 440883 691731 2018170 1083625 531583 982143 249550 349903 1376313 2059901 1563495 1410469 1249835 40746 1015347 1247033 2064229 1668042 1408788 446305 1180398 1728763 408406 2192347 1709095 1918214 1487074 795341 114200 1858157 1814301 1729529 1681386 1637038 627823 429154 2132144 1906744 1191319 1147705 711305 448158 39174 1962522 841430 242482 952281 309451 1364331 1203540 359773 115861 958807 2032478 360676 1396501 1373825 1198349 528640 129565 58510 1465282
1936731,2139735 588639 2000658 1969642 116347 1986689 170960
1404253,1821637 576721 1961533 1577463 399089 1624830 588979 832776 2137041 1411642 372892 1284972 253226 400550 282632 427306 1551347 2252024 1623845 1751670 879130 1833259 2141840 889407 83312 1238269 173928 1787833 1374254 2025772 579789 2051402 1830788 1511819 615423 303277 17959 1483700 775760 2002569 1351217 133385 1992066 300295 637553 830000 2059232 1088297 2118620 808814 470974 2179895 1202765 185645 2179026 1104689 2214207 1569770 115 1398093 1949935 443872 1648695 1477248 366478 1546273 1838561 1362217 164210 2208763 752327 455104 1372788 1621533 1612201 2108526 128346 1262871 2139881 1953222 1884601 1675235 1131325 1756619 118919 1947989 1296237 231257 1771596 361012 1482058 1508155 249338 1911309 1949112 1917091 1522757 778133 2203384 1655572 1169767 1060545 321652 1949021 399717 2239612 1383302 361760 2214030 299949 1799208 1735880 17198 2212326 2015957 673371 2114731 1073421 705144 445900 443161 347545 2013153 1285349 1113423 2131641 2016968 687753 1882494 1340927 103833 739533 237138 833535 1154721 716222 1434495 657933 214542 1580549 2174692 1431258 802712 267307 1660129 2076272 2051666 2137625 2017617 747674 11560 1885596 1863496 1773499 1701831 1684565 1476630 1282540 1140819 1054103 1043252 1035134 1027459 980814 808183 403494 387744 373140 246143 227165 167556
380256,2056466 1770736 1755923 1742833 1630843 1619332 1565686 1561520 1497072 1335674 1301965 1261657 1207294 1142494 1009642 992197 786695 784685 756631 726752 623209 484333 480011 318247 235494 109699 294022 786099 1500191 2008067 1883200 670704 647983 184323 2195848 1739970 2048401 2027397 1620348 1609353 1139199 657592 56329 76856 608851 8754 1450366 2207221 962784 735532 976739 620851 984604 2244582 274044 819782 2066513 861913 983382 2206643 1333132 1523135 1754713 1209664 1313923 1428467 1507832 1711466 1952049 519314 652751 888573 1966375 569448 2058690 1693145 1128380 1445680 989178 1541986 1382108 1038256 149392 656250 1020623 431498 1191491 1066355 1939196 227478 1845450 1451905 1269519 1357049 1138011 682452 1440018 1455294 317959 448594 390348 943130 1589636 2170530 25597 248846
1461603,1294328 364109 630101 1997648 1840489 2111654 1838834 1690685 1577631 916948 421260 573828 2088448 835847 395794 1992319 1942797 2151283 2168939 778728 334535 146078 92603 277805 26968 1789672 2138171 1287664 2207915 927582 202179 1378393 1123094 1966272 1080922 868560 606045 2038919 1051484 478551 803441 179036 2093978 1580424 2013836 1431763 1438817 1153298 454357 492119 899980 1081555 2073646 2168656 388239 1668395 1577633 2102512 245865 2109157 2109157 1315053 770645 1809291 1465438 2013984 2245799 2084243 2002116 1521220 886454 1534397 115932 2245689 829123 2000250 1247049 1804816 646317 1750056 1372849 1598854 482209 1742155 245179 2160029 596442 475028 1780033 2174003 142751 30368 402427 2086629 69046 2226818 726458 1041202 755862
912741,1780188 1942201 255194 38587 1004606 1993359 2078397 2010331 1170916 1849925 1677338 1046541 287280 395438 1892822 2253249 405834 1567486 2139383 1767017
929138,1189965 715277 373076 492258 253805 948264 2045313 1138958 1676832 1877745 178674 1781417 597824 197355 1661066 1624206 1757280 2004115 1575770 1045954 2217625 1006740 1218630 765153 1169609 699023 1282920 1300450 2173045 1093244 425850 1744329 2243567 1139866 803116 2108163 1274009 1230000 1949808 1414578 1089121 1011432 370263 308572 1529650 725703 1759885 2024769 59034 1414565 1205835 961173 826642 280330 96334 6513 1264222 1352764 181068 2117379 2227360 881835 110748 1109200 1544388 1973499 1603119 1265400 1343806 662625 523682 208459 305340 1184697 1759728 946945 2149802 1047380 725408 1751990 356557 1853383 846356 810102 1262173 764203 1874765 453356 2210098 575436 2079934 779465 1561090 1797725 1232158 1093093 1938467 1719201 1426539 671045 16922 2029951 1462165 1184018 1177298 455509 1649029 514955 431891 188140 1508032 957528 507110 472826 815352 414496 1665030 2185420 2028629 2005248 1958030 1893401 1694185 1594479 1348675 349680 269725 154124 1723292 1704531 1693290 249719 64506 378963 5243 231036 1596650 1289334 2009397 753799 1355868 1253902 1219044 860469 134521 2218050 2169905 1789745 1609845 1560810 1456784 1100819 745939 713199 710604 22373 2051395 1669487 1401359 2211499 1920942 1162066 1111767 273362 2150567 1722064 1642847 1864003 1123541 445559 2017482 1568014 1932717 1697724 427480 14576 1416254 1174335 2204971 2151640 1818448 1566668 1046165 1421395 2052270 992318 957062 7381 1174226 1124906 418470 1774274 1500538 652546 1299094 189347 1615036 1631208 1154473 485213 1983768 1221754 1178353 1034600 450001 260120 95960 2051531 204442 1010626 1296992 778775 1731508 244160 1896342 1823825 1659582 1335900 644576 1290632 1176841 1904756 690061 1392623 17375 115825 1528119 1511212 914897 878009 652141 829124 1531684 1888210 1753938 1514596 884325 846352 65364 351781 1309601 1792727 1910272 1623463 1285187 343220 236509 1236106 502524 511612 1693896 1915114 2005626 291300 1913636 1251071 1803691 1656322 2092781 2081390 1895835 1171783 234528 679487 194999 920057 427955 1288722 1156633 1045935 2038635 910151 1430419 1865333 1363965 1288554 14414 550383 1013105 275100 2218320 2028069 428509 528492 28953 1498524 727454 210564 1768950 1664212 22865 365077 2053232 1431674 691351 1218111 2243980 413737 370801 1178475 65674 2222166 1483266 1331403 1469679 2027863 463463 2080290 2254315 157922 2136952 460507 158870 1308626 1891496 851314 2240825 404663 1925914 1822563 1238877 993026 591942 250385 119386 8872 2002160 11377 1489633 1373312 1241772 531232 1343267 1218871 1413885 2074866 1249359 1920940 386014 273346 1429602 499945 603708 1866645 82738 902586 190237 10191 874631 853650 1521254 2039489 52887 485791 936049 1979918 1921928 2135216 963741 2009092 2147015 498144 354644 1463993 1424014 2232236 1651822 2237592 2222571 2138692 2133646 1913014 1784488 1762753 1717021 1573497 1556636 1553350 1431747 1430527 1404423 1218439 1081163 1066231 975549 948441 896398 863654 859588 850746 701910 571847 526133 520888 414064 309514 194760 191457 185355 120771 1714156 1335231 661003 2232972 2214487 2047972 1878692 1833746 1637306 1580643 1196842 923642 883362 816823 733712 1573946 55071 2155773 1629089 1395433 2254994 2252036 2247532 2224190 2184797 2183198 2172956 2170157 2155339 2124557 2103310 2067481 2043488 2039124 2025709 2011596 1993355 1954283 1952425 1949017 1910571 1882934 1881016 1876093 1846349 1826238 1812744 1803705 1783898 1763085 1756604 1739060 1725325 1660284 1657268 1553116 1539815 1516490 1505446 1498352 1452237 1449774 1423250 1404780 1388085 1356615 1351306 1339010 1330540 1321090 1306088 1270225 1264798 1249675 1207514 1194933 1165727 1159757 1144535 1136930 1130307 1119050 1102870 1060043 1042322 1034487 1028183 986155 983465 979065 970708 955331 948551 926781 918518 910128 876328 858132 843449 843006 838241 737300 733853 718166 701241 687367 681020 670241 660061 637977 636398 611135 607240 588871 577675 503531 459231 445666 440735 433540 372073 361469 333969 318593 318426 317480 310035 282754 271221 226904 205053 166602 161628 150195 141319 140682 117621 105462 101048 74376 68002 65521
2207095,297240 2134383 709503 1572574 1099392 1017216 685760 61323
1009558,1503497 1454235 1714387 870795 1947723 337148 985847 367858 355923 2025442 431387 1216548 178724 534894 1797010 1067923 1671486
1088748,931614 707514 404937 1136903 1688772 2007467 819710 970667
2100627,1683988 900814 539420
2043287,1070612 204727 1876563 96253 1098903 229218 132441 1899778 178379 593735 2038380 2244291 2171550 1725107 1472683 847251 938088 439038 1727423 1665178 463360 1287783 394106 1403906 1958452 663622 1905676 1986622 470734 541958 2148703 1563308 1913189 883432 430209 239422 1175534 1642013 395283 1382324 1839492 59231 840199 250179 180939 2067078 549964 1621905 1538423 1189177 254629 1788272 2105072 1154617 1206083 638816 1894179 2097595 1687658 407524 1181108 60520 1882016 990962 690048 448314 269042 1167736 894830 580405 397421 1639271 1492035 132220 421939 451221 1425468 544014 367209 2167851 989356 923150 1561461 731242 2142452 309437 250598 1324887 46151 856517 74252 1552210 1540672 1534044 428735 721593 1793831 1929830 2058109 1318097 15704 653745 1783052 2092732 1396563 901495 296218 1002041 1060867 1184834 2081287 699387 455056 220311 1237473 147483 1728774 1268213 2142642 1084157 1826485 1676364 1689067 860020 1916892 103701 1468993 362374 1351816 1505606 216141 2144087 1885005 1260880 395239 259439 34800 1309845 450221 728961 1721528 1075217 2088292 1352272 1635446 1316176 1428826 1179455 998789 1024 2041687 1225835 562971 1263455 734268 691997 2142285 812272 1269095 1450561 778959 1564399 1526005 675790 247683 105297 2053068 1824607 1460786 321366 2129005 2102628 1916762 3428 1629876 2069198 2029120 1961953 1956463 1718182 1646023 1551718 1516988 1442054 973996 951721 882770 771922 754297 747223 619317 515442 468746 381561 351830 350249
1404333,2016447 302682 2045272 151235 1253655 1641130 1442296 1697487 1995071 181373 140275
1985974,37239 1275419 1103347
1691067,970164 1869332 210101 50641 2226535 761797 501737 828892 1452489 930520 795947 1236464 541418 873001 697576 1192565 44873 2035561 2223455 1413853 924990 1128296 1077604 931872 2151356 455154 947475 151527 2240929 128557 1323006 230771 458353 1130904 2251906 474775 2090082 1383316 1723115 2013653 1862852 1119614 1466025 2130676 1210416 1529506 2117172 1964862 1375183 2250346 477701 304977 747029 1424750 1947639 1943112 286912 2046021 1513735 645557 1269147 379004 2106619 434871 1682735 2233855 1472672 807963 72844 1741651 1991893 1387954 1010888 2018756 1128282 461654 131677 590073 338087 624468 2045621 2163094 1349476 773099 2165678 2064816 362582 1920944 1708442 283202 1705394 1398058 1958488 935126 1487907 734103 82679 2087705 1439713 1850012 1842365 1106487 1767894 1925212 1316191 2247185 811919 2015424 1579554 1098957 673077 542821 418442 802196 130738 2134519 82750 1119620 2190927 2166826 1887845 1878213 1837895 1678577 1549459 1337409 1097652 652720 178190
1691070,1663802 963447 796757 15809 785772 1955416 115965 1170302 540974 2061510 1477768 761620 1810695 1141647 248996 1623518 222852 735047 832294 1725628 1425810 892470 620816 557436 2063967 1234360 1287601 1623838 460794 283845 2150929 1662955 1724718 2188099 1961912 261864 423764 155584 186208
1854914,1297343 1299192 1947971 1323905 587322 1063417 140706 854485 1313342 2113508 1808334 364970 840970 904416 4743 206414 2205732 1316857 1056441 341019 2059860 1479157 623910 422798 322995 1203337 860179 201284
249286,149487 1919216 981287 1847774 1341144 1331813 2061755 337421 2221323 2162445 1872819 1377893 817763 620536 1102410 368367 442827 184032 1656488 2081698 1567309 1501631 1039748 746875 534405 1015278 992195 407600 2163371 923207 414245 2056709 69456 2052431 1885368 1868091 1562839 1427121 1287879 837743 509969 338722 118168 113229 1482880 791921 680646 2185229 437168 373005 1281361 1786189 1827161 1395359 1786767 451935 234767 1788348 948747 506827 1920371 738729 1758831 789213 1211540 860794 1268614 1852508 1760885 239527 1133180 1988472 1960037 1592373 1965659 1792373 1677609 19818 1662726 1042440 1440415 1178394 1966913 290796 957229 2041240 408643 1203715 374270 237919 2114487 2039186 1994813 307439 1697833 1425670 408205 2092120 1484286 904977 865940 761358 530625 15361 2003865 1935349 959036 871491 2174625 1920307 705768 1436052 2230828 1802067 1839456 1479132 1179899 1080316 1096427 1817177 717768 363383 181994 1707098 2179574 724239 709092 1365992 1262980 331095 1511492 2203517 1598863 1273493 1110758 227585 1785207 1101350 1096329 1062286 97019 965540 898223 180212 1531598 571583 2094812 1686451 564574 31822 499995 1816288 2237094 1713589 1413526 1022644 380777 1380054 642762 342389 1623998 2204174 1453492 1044259 712093 1777328 129304 464687 1902905 1983163 290633 1955991 492688 1534270 405608 837185 1931215 1528094 718574 233814 1046164 1312173 172999 2051977 1165635 1214125 127649 711222 85885 2197333 774817 1155001 184156 1892977 749385 596705 2045759 1939237 454259 1092252 1034916 757482 23015 1547132 2029793 1926404 36955 1593388 1415841 2123641 446511 705264 2072008 1992773 1978211 1862048 1860250 1480102 970621 882282 845556 692778 622914 479829 246021 2209696 2046525 2027642 1106374 585098 545579 538344 2206078 1884466 2090254 1099984 180810 1131733 1787590 1122338 896430 575059 2100162 475164 2126008 2125989 2082813 1557576 1476360 1204300 911600 910757 726484 679690 87520 633979 446322 825372 1270911 1848963 1529559 2244769 1883847 1525311 1266185 1224822 1217806 1200084 1117404 1031580 973661 952736 831888 569144 80162 2184357 2154694 1781886 1489830 1341986 739193 590468 406161 119897 1240 2236537 2084841 2067304 2018347 1996625 1917118 1868296 1845771 1802831 1742533 1649602 1577001 1576538 1471182 1445365 1391947 1375400 1332752 1191160 1166608 1164869 1154826 1146399 1130424 1079706 1075152 1004064 1001365 988055 920958 840373 777569 762889 669328 610611 599084 525623 485931 431508 404356 398546 377492 345205 317440 212528 66985 60609 4633
781768,649391 512522 572393 2090070 1330026 1262743 2190437 2123903 1643954 1304824 1645471 1327905 2128582 1965748 1717670 10324 329662 473561 1910550 1336117
257483,1367927 140701 2233053 1102357 845880 832267
789974,1208969 999037 1628837 406161 1127105 1550882 1025086 979963 1786869 1383458 636665 1879693 1970055 383686 117543 753748 2167094 1033810 788311 359006 432510 1415757
1986007,1715150 105429 1219089 879828 1981247
2019919,1402810 734667 1916792 1579356 369303 1767215
380387,1000987 1926024 912125 1801678 2014693 1917678
2248167,556690 1342940 2214106 1855230 601696 847277 443537 1526156 1159796 1697776
2067944,1894957 150624 2060245 1204105 1190633 2145204 372433 1534095 976776
1854957,2100796 1777233 1565663 1205489 679430 95879 92215 839750 1880340 217863 1520364 899570 785212 767267 803560 1397604 1392286 606785 1600561 2007462 111901 1761970 1417653 1535602 1723715 1177264 1702359 60342 722286 524373 2153401 1204624 136817 1473246 125953 2031822 1351733 1180789 1029314 1577040 1705844 1026405 431881 1189588 1005461 2193860 1401331 1873160 1716137 1586928 1382447 2101711 1870205 412189 931994 1914668 863633 548536 993247 1251699 1139218 2083876 2139663 934723 1008326 1883957 1594916 544419 1757937 1611312 892132 544630 236422 37101 882065 1345220 1678135 453634 1522411 1579466 453067 1065806 2257321 617064 269461 1145900 1926449 2248854 2183311 1001231 1700902 1780946 1212618 2065985 346441 2127510 1657892 1140641 1852274 1500569 1172243 1831198 1577762 877253 2115303 1492471 1299364 448174 1570390 154914 2133703 2094442 1948863 1840115 1534828 1510729 1411117 991459 578758 449217 236437 117288
2149876,1877517 1732801 1044532 253300 972742 328405 718364 33976 936348 1935766 1433002 275064 2094393 873797 818220 1788890 257530 983017 165854 2110517 976002 332752 1928719 2138928
822777,773330 2008779 539060 1850480 226929 1967365 1678592 1213840 424888 77790 301947 1599516 360587 550791 2245919 205786 24117 554036 711473 2026854 584848 1340189 706400 1481847 2193931 870404
380413,601328 926654 330297 1640810 489922 1116902 586877 1466482 2239469 1917864 656152 1421771 1819919 1114447 1703943 502278 1554002 1694523 624842 570019 723009 554336 2208773 2033088 153742 740516 1705663 112315 1034236 934100 2243452 1492297 1992975 1660988 397465 536203 1110559 388450 255400 284057 941706 1159124 86068 721444 42760 1380791 29093 544571 73902 467537 399552 26507 2155148 364539 1489662 1205362 2254100 2139506 1961271 57739 2113322 1544217 790679 1195397 1011680 931030 452212 451851 442098 355299 437975 1256500 899950 1490815 2049736 450228 1929623 1612121 445639 1832692 2103532 1274428 1401828 1275544 1403124 1853232 1195550 1534428 543385 922787
1003007,1309760 1023277 856091 328082 257449 170723 12300 1243776 1251113 1615521 1603572 2244869 1581485 1449033 1170349 2127872 1026155 913256 691826 418890 383337 1049759 337178 1673385 594536 194252 1106276 2176820 45320 1850457 1300644 2169301 967515 1659402 410529 2087551 1768228 2121461 905565 1359246 433870 173251 1468796 1610562 1405404 1950044 2255732 2235026 178517 1911463 2258757 1624871 2095077 1828317 875 2148224 976590 769487 650363 1900295 323649 1779749 1396947 469421 1297378 1985129 941526 1694709 343436 1563343 179157 1787070 533169 877066 1266104 330409 2170488 342259 277510 1479674 41737 2120168 1725174
1191427,2204213 1947180 1269110 1276734 697405 1016985 603861
413196,482153 2198546 2031354 1468807 1498586 2238175 1053989 1305234 902301 727768 209326 1135830 2195763 1938199 804510 1806024 959726 105709 298528 713778 367350 1605830 1249035 935508 2201783 688765 1913948 871872 290194 550797 917898 266349 162035 1953974 636824 14430
2272806,1429756 986656
1207847,2233367 2204489 2045319 1996931 1996478 1987271 1916828 1859760 1858656 1572810 1474490 1286230 1256526 1038737 1026507 937858 918117 910531 902465 738824 680468 617133 532389 436132 369726 238085 203707 193285 46322 421511 741428 2172762 2075127 1024535 658656 1971247 1871234 487748 445379 101653 2034365 240489 22600 1224853 527007 1479076 82489 885941 1127781 402482 2177557 1685004 1546053 269886 2215604 1509406 1131632 1091179 401667 388302 2209569 121133 706620 1296999 1416469 1501229 2179814 618003 2071721 1868206 1665457 1565276 1448868 1269473 844913 705040 700121 559321 196273 135093 2053443 1367828 693780 1341410 1804428 685827 996632 1823271 1599853 643496 575730 2155485 1580264 241495 1661990 1418690 196471 1101708 493532 1504523 189773 221618 1046656 1412779 822526 763319 1032122 1675154 986000 1086743 129809 2180410 1141673 2228978 1695859 1402172 519935 1172247 2071771 1126903 1977294 1769895 516047 827077 678673 1504489 860273 215147 1970335 1613028 1413088 826948 1706259 1093350 558405 511718 476378 244375 218074 1300078 1092966 429114 1772977 328847 399304 156278 1231838 1100193 119967 1657161 721012 874328 2152250 1751884 1254933 1072106 1163501 604646 451974 2253580 1790239 1785903 826701 777471 696980 479389 1037184 1053500 1768963 1731184 1942704 1328942 1804620 408276 569924 82359 308054 1673031 656860 3605 1503762 2233458 800761 614972 575402 2227246 1309722 1280897 489027 1895880 1827675 1014018 939140 609409 432892 252082 1795627 2056371 1422517 258586 2172787 1944130 1570428 28940 2144379 1194596 2142007 533571 57992 1853550 1011812 967283 2039987 953622 2166759 1371312 512019 1978822 1746039 999962 1907867 1926363 387511 728814 1617890 1238168 621471 1386454 1550543 482139 70168 1230361 297857 2122663 1397953 457789 417205 2019471 2183037 2051297 662152 1185548 661426 492710 1688298 1040523 2177419 2085010 1499299 1378330 891178 1541496 943390 7978 1087338 1196170 1130449 1221059 1703107 1999780 541063 1995713 252871 587574 914414 645938 1188838 1948668 1030684 358300 369570 51489 773980 971400 1821470 2182044 1379633 428913 759533 447173 1493130 3236 1091311 586523 179784 86944 1938308 1643358 719372 1433407 97712 1639492 125708 1387586 1243351 1064946 598416 1692636 465986 80270 2119053 1726908 510048 234312 2185554 1566490 1151470 587490 1834654 1631913 1109928 619408 1512894 1056725 787149 390915 2244953 1182822 2146696 1938960 671018 1046993 1012085 713329 150567 2160836 1713738 7207 881489 1216699 1479477 463553 1253997 2063581 91419 794888 1903955 1266413 1338914 1056859 1844846 2108261 1410566 2019230 2218542 805460 579873 1954856 137089 1411736 1045726 226397 1487364 39624 957166 251775 1031325 1481649 2067603 2025036 2024693 1740697 970449 2252797 1726261 1657975 1341962 1231827 990119 1051086 1156744 1433838 2241421 2174344 1884420 1861077 1772344 1701346 1575265 1449719 1412298 1394122 1315664 1097914 995622 947142 744278 742740 479184 427377 415106 202518 111318 1127596 915888 1383167 1781954 1745133 1675119 1080283 962111 599514 180058 23323
364073,1958824 943773 384301 1235092 622435 1647938 1144181 2147397 719626 523620 727841 691742 1173592 39080 1493299 1010936 1370610 501385 178370 139522 758042 2234421 1441438 2074624 330551 1619782 1395885 2113995 1497989 626366 1496702 1261639 1606177 920252 920252 846997 846997 1628440 824248 1031626 1962414 831535 1000208 171418 1378611 1734031 1920319 1348547 1048686 2238301
1830443,960078 797161 1721491 1116333 529371 1742374 1244474 751387 712424 965115 1904816 716531 1901096 1493504 1590348 2080144 1699127 2155218 521709 1260163 2187833 73358 202112 2014584 1513660 415153 520214 593332
2027054,1905929 2158796 2140100 844957 844957 844957 383393 2092530 2045091 2020844 1802483 1793096 1533190 1174878 222933 75080 31319
1257012,953824 1535169 1943714 749564 1144802 787992 1563256 352040 309251
2256442,252457 1770837 1289526 1982997 376355 1982555 1818182 590851 1596457 852745 22287 1269755 627689
28219,1890179 602134 83820 1835483 1144676 623567 1791923 5770 680300 167565 109827 1588027 1422005 1399749 128718 1025108 1652378 631751 586226 1220941 330872 1456144 82050 5120 1955611 1116196 1150031 897275 335385 303593 1931375 774485 1325050 627675 1680681 1902112 2060242 1706816 660242 487655 447407 780897 2184495 1731420 1581445 1852837 654955 333598 1078812 1862163 383133 647888 1703055 401615 1637736 665753 1464976 68017 1594284 1696145 2247914 1481346 1084963 186104
1658428,2236292 2034687 625700 1577835 2143849 1438981 406554 2188496 1784268 1979687 1791441 2082600 1174113 166102 1360148 1194732 676346
1863237,1882124 945145 2181907 1713294 1581733 728471 713118 608867 223183 2245511 2047280 1905256 1831980 1381612 281930 1730034 527519 1104675 1010421 382921 1496603 1207235 1124875 295978 46860 836473 1822879 530308 1240549 1134484 1490838 2256740 606537 582347 562883 139587 115075 651617 1558730 1889940 652081 2155970 513137 1066490 1998316 543657 954354 1766054 1499744 2167386 1219773 196167 974381 2015179 1598355 1533146 2097368 552938 828089 1380622 261544 2083778 308957 1827699 380137 1839221 626748 684227 782722 802915 694904 2117999 1236468 14696 330444 785583 760544 733030 65045 985430 1535843 1445329 570627 2110977 1004643 1014488 31578 787056 1702472 1577472 35432 435414 421788 1527948 898412 670766 2052822 363338 2257796 1764016 416130 2098512 938260 1521158 1045933 490855 1531842 1054643 187880 516975 1776587 1530391 556149 602820 1694792 1122781 381244 56507 1483567 1123515 1659494 505436 1347868 1083076 1800531 2128096 1809258 2010526 946770 1804770 1479423 486398 4006 1128641 388746 383092 1546230 1522948 1428772 617783 68532 677135 751731 349916 2194657 2190121 817964 170071 612550 69342 1308528 436897 808657 1665455 1737943 1417261 309558 207196 814890 1122268 1381355 1449730 1747237 739087 733015 863226 2072526 1893485 717471 2027373 1932868 72875 1837864 390002 814151 732205 226537 714185 637237 1435425 1570379 27309 1791897 1119609 874526 2080765 994004 897508 599826 1534282 1404787 1398603 368248 65641 1699502 1329351 1200709 792474 1989187 1522605 231994 1444033 448266 1695835 935328 111230 1823613 822323 672550 724683 2049403 1666190 2238303 385737 582124 1083307 1987747 986091 776344 731922 2247437 1078397 1317688 1986216 854337 94432 1951883 1143592 1539235 461905 739650 1991800 1514553 950940 1081568 864304 497771 1591567 814856 1709474 1404844 786938 210869 452530 2009603 1248266 317521 1335654 1882491 176024 1967805 1497372 944018 584088 1378100 2066104 795811 1890011 845372 1420379 1186205 641253 301575 220600 546303 1832479 617123 263715 1803509 1515713 185430 953605 518469 1099801 1335483 874434 593181 713391 550693 1989715 2169952 809544 1970109 1780831 417489 1534465 1636396 1686548 1959484 2100288 733901 2113481 2158118 1922603 1556641 1296770 93850 1329234 334675 692612 1307316 1050302 388712 818598 1623846 150140 1665553 29636 236074 965035 1822748 515724 1020042 258801 600136 1108131 899896 123278 983281 158066 547812 1793547 1385066 2067418 1852016 1725263 1693149 1676055 1656636 1628453 1492801 1368808 1304181 911443 383940 1076924 1158664 2227014 149985 1621501 1985034 1477385 1561430 1903766 941941 1686759 1011834 611305 554675 344922 1410341 310904 110594 1765526 608981 365653 2028571 585943 1507724 1253393 526654 472435 441725 28680 1985813 1293072 816882 391571 200475 1062414 651181 2234577 2055926 1800299 1799368 1492772 1301335 1194985 663528 421522 337203 219263
650831,1207674 1690404 619365 1920173 1720624 368584 2210003 2039031 781921 1010698 1585846 230654 270507 2187686 1947981 1233018 1528700 1659981 1370925 1230855
994904,2105098 458931 577843 577843 577843
1855065,1104852 1292229 2205536 1905336 2094899 1777878 132639 512990 482253 2060449 234056 405285
1519199,2172948 605375 744121 1947974 2018243 1635806 1578926 95642 1133621 454098
1535586,2217451 1681620 1334086 891032 488778 225092 1607436 1624358 2256586 1909482 1844930 1369583 2088354 766145 766145 548209 15031 1848378 1006283 2199158 1498024 1272578 694140 683121 751644 1590751 2104653 20537 2128461 1000886 652744 652744 743168 141905 170994 2070168 160080 64329 311030 311030 620466 532750 464245 464245 772290 1539561 1102979 610181 610181 1982095 2114241 2114241 2119367 648697 576344 528202 311407 81282 984480 946316 1395251 1629450 405155 405155 245665 1963910 1805538 1552632 1108065 40718 40718 378326 1992739 1992739 804821 804821 80965 80965 1248954 1248954 1876140 1876140 1864277 1864277 2192617 2192617 1227894 1227894 1489041 180980 180980 1704170 1704170 1766552 1766552 1334962 828471 828471 1207095 1207095 57727 916273 916273 1691400 1553402 136899 1636373 293418 293418 1069058 2094414 2094414 2016599 2016599 1213374 1213374 741657 741657 2179156 2179156 1975664 1975664 2036163 420166 2089287 2173388 535977 217097 58064 2011689 2011689 1537633 1537633 169846 169846 495070 1371518 2215087 2057066 1577342 1138467 985403 985403 420636
1699429,272336 272336 2027102 1960332 1512305 828841 1598888 487596 1994069 1250498 1017058 2108375 729141 2166782 1350997 940038 1740542 55004 2065864 72231 174476 2222114 1793703 164934 1530111 293328 270114 1946343
2109031,1036222 752516 2098211 1888398 903934 1044692 1702967 1650326 1468465 1281158 265395 876551 770239 163289 1022238
2166385,1368055 715550 340089 1359529 391604 1905512 1370909 269272 93023 583022 164466 233293 1873225 1047083 420743 1127189 1125029 276683 818174 775702 530236 424300 448032 167985 82617 2091382 1243342 674366 2046917 1553512 786375 986811 947257 453600 872650 1868276 1140424 1013975 1248433 1009734 903358 728281 1282433 271669 2188464 88645 932842 106454 740998 2206605 1250655
1666675,961215 716622 209172 856303 630137 1403596 1273694 1315444 2146131 1383573 456564 1532050 3581 759940 2150612 350651 1576071 85000 588247 1339071 1135779 180637 741066
1814148,162866 2004704 1920060 723584 1653712 2130466 840747
61064,134307 1465557 2184630 2050000 1675975 1034842 2091214 279685 2130760 1295843 1074858 959130 584130 2075002 551160 1956780 1772074 1502263 984038 746800 1041639 755182 565961 143951 1148629 496566
700041,1985532 1726263 2097869 704709 319052 1901674 1771991 227344 1085379 1825113 1610461 96574 1722220 1797284 1028951 1443699 77397 1049760 723815 87444 1225839 1739934 1906905 1462011 2244405 1804012 1777731 1500846 1859655 160090 1198572 837814 1976552 1824358 1797892 1225215 1519038 1576609 18004 1638074 1030819 1215785 1768576 1472176 1202980 2062051 1939132 164133 214806 124103 2012284 2128287 1081464 775236 1358754 988959 1902268 974379 2221388 534726 914535 90564 1222218 903675 618198 435748 254253 72711
